roman_id,titre,auteur,genre,annee,langue,nb_mots,richesse,long_moy_phrase,texte_path
20c8595b-a99b-443e-af5c-2d241e8f1cf2,Mémoires du sergent Bourgogne,Adrien-Jean-Baptiste-François; Cottin Bourgogne,roman_historique,2004,français,136985,0.1147,23.97,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires du sergent Bourgogne_clean.txt
fdf3d1b3-197c-4108-86e9-2911f72d76ca,"Raison et sensibilité, ou les deux manières d'aimer (Tome 4)",Jane; Montolieu Austen,roman_amour,2011,français,34149,0.2144,20.04,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Raison et sensibilité, ou les deux manières d'aimer (Tome 4)_clean.txt"
5e7a480c-5dc7-4449-9a18-7ab6bacbfcc9,L'hôtel hanté,Wilkie Collins,roman_policier,2005,français,59538,0.1798,15.24,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'hôtel hanté_clean.txt
dfc181e9-9354-4b5a-96de-e8bc543ebec4,Voyage du Prince Fan-Federin dans la romancie,G.-H. (Guillaume-Hyacinthe) Bougeant,roman_amour,2004,français,35138,0.2048,27.98,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Voyage du Prince Fan-Federin dans la romancie_clean.txt
21de182c-665b-40f7-8444-61aca0d270e4,Lettres à Madame Viardot,Ivan Sergeevich; Halpérine-Kaminsky Turgenev,epistolaire,2011,français,52600,0.2244,14.57,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lettres à Madame Viardot_clean.txt
df96dd77-53d1-4734-845e-abce9ceb428b,Le diable peint par lui-même,J.-A.-S. (Jacques-Albin-Simon) [Compiler] Collin de Plancy,roman_fantastique,2020,français,69036,0.2266,15.64,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le diable peint par lui-même_clean.txt
fa21f18c-2bf9-4ec8-a246-0ba4d416c35c,Fleurs du désert,Thierry Sandre,poetique,2021,français,3043,0.4026,16.93,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Fleurs du désert_clean.txt
5bd92d2c-7817-47a0-8c94-1b07c247ec53,Maria Chapdelaine,Louis Hémon,roman_amour,2004,français,46290,0.2099,21.73,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Maria Chapdelaine_clean.txt
89017ec1-c2ab-43e5-90c8-a7b43a5c01ec,"L'Illustration, No. 0035, 28 Octobre 1843",Various,presse,2012,français,26554,0.322,19.34,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0035, 28 Octobre 1843_clean.txt"
72a085d0-6306-4639-9544-4a78bb4529d6,L'Égypte contemporaine de Méhémet-Ali à Saïd Pacha,Paul; Lesseps Merruau,histoire,2026,français,96045,0.1476,22.86,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Égypte contemporaine de Méhémet-Ali à Saïd Pacha_clean.txt
3dece1f1-bc4a-4ae9-a698-17df3da38a26,L'Ingénu,Voltaire,roman_satirique,2003,français,25290,0.2329,19.94,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Ingénu_clean.txt
8f000e47-d048-4316-b07f-e1152aed096a,Lois psychologiques de l'évolution des peuples,Gustave Le Bon,roman_psychologique,2017,français,47005,0.1742,22.96,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lois psychologiques de l'évolution des peuples_clean.txt
14362d4b-0729-4139-be75-e3f5f51abd3b,Les femmes au gouvernail,Hubertine Auclert,essai,2023,français,62653,0.2014,20.3,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les femmes au gouvernail_clean.txt
5481dba4-cd6a-4d4a-b3c1-99bf12fccc1f,Strates Amoureuses: Poésie,Huguette Bertrand,poetique,2003,français,2366,0.4662,24.73,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Strates Amoureuses Poésie_clean.txt
79caa683-91d7-4bc9-81bc-bab66de55289,"Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 1 (de 2)",Oskar; Lehautcourt Lenz,voyage,2024,français,134119,0.1222,26.57,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 1 (de 2)_clean.txt"
e6f79427-3ccf-4b57-b8c0-fb446780b70b,Variétés Historiques et Littéraires (03/10) Recueil de pièces volantes rares et curieuses en prose et en vers,Edouard [Editor] Fournier,essai,2014,français,82301,0.2445,20.94,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Variétés Historiques et Littéraires (03 10)_clean.txt
2e4cc4ef-d7ad-4395-99d3-7955e30ce470,"L'Illustration, No. 1604, 22 novembre 1873",Various,presse,2014,français,17092,0.3367,20.89,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 1604, 22 novembre 1873_clean.txt"
6f7da585-1135-4213-8958-0f9d886c337e,Petit histoire des grandes rois de Angleterre,Ephrem Chouinard,roman_historique,2015,français,15307,0.2922,16.03,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Petit histoire des grandes rois de Angleterre_clean.txt
74f4fb4e-9a13-4c31-bff2-a606f5c9e0ee,Plain-chant,Jean Cocteau,poetique,2019,français,3435,0.4457,16.44,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Plain-chant_clean.txt
08d11c5a-3f53-47da-96ee-91192db61c34,Voyage d'un Habitant de la Lune à Paris à la Fin du XVIIIe Siècle,Pierre Gallet,roman_science_fiction,2005,français,31094,0.2407,25.07,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Voyage d'un Habitant de la Lune à Paris à la Fin du XVIIIe Siècle_clean.txt
3580de4f-e579-427e-b069-00a46da6c91e,"L'Illustration, No. 3670, 28 Juin 1913",Various,presse,2012,français,14335,0.3863,18.25,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3670, 28 Juin 1913_clean.txt"
af943988-ef19-44cd-885f-3c539172a6dc,"Fer et feu au Soudan, vol. 1 of 2",Rudolf Carl Slatin,biographie,2016,français,108194,0.1382,24.77,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Fer et feu au Soudan, vol. 1 of 2_clean.txt"
cd9a23e6-788d-4386-bd88-3f6d78298443,Titus Andronicus,William; Guizot Shakespeare,theatre,2008,français,25269,0.292,11.79,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Titus Andronicus_clean.txt
852c213b-3f13-4a8a-b36d-cc3f73211e3f,Histoire de l'Émigration pendant la Révolution Française. Tome 2 Du 18 fructidor au 18 brumaire,Ernest Daudet,roman_historique,2010,français,168592,0.1266,25.05,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de l'Émigration pendant la Révolution Française. Tome 2_clean.txt
60714112-fc1b-49e3-85ec-b2771ecfc5b8,"Un soir à Hernani, 26 février 1902",Edmond Rostand,poetique,2018,français,4539,0.4415,18.2,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un soir à Hernani, 26 février 1902_clean.txt"
81c34c54-045c-4b57-86ba-0542b18b7ad6,Projet d'une loi portant défense d'apprendre à lire aux femmes,Sylvain Maréchal,essai,2008,français,10992,0.349,10.78,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Projet d'une loi portant défense d'apprendre à lire aux femmes_clean.txt
ec1ffa16-4e46-4fed-9d7c-52a87d8ee7e0,Mémoires de Marmontel (Volume 1 of 3) Mémoires d'un Père pour servir à  l'Instruction de ses enfans,Jean-François; Tourneux Marmontel,biographie,2008,français,74738,0.2037,21.79,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de Marmontel (Volume 1 of 3)_clean.txt
2aa9dbfa-b5cd-441a-81e5-481855e3e84a,Deux générations,Leo Tolstoy,essai,2026,français,33769,0.2293,12.89,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Deux générations_clean.txt
9c99d26a-7b32-4403-841d-c9c0f5c1c0bd,"L'Illustration, No. 0065, 25 Mai 1844",Various,presse,2014,français,28862,0.3041,20.21,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0065, 25 Mai 1844_clean.txt"
d531dbb7-f182-42aa-91e3-780355e8e960,Histoire de France - Moyen Âge; (Vol. 1 / 10),Jules; Monod Michelet,histoire,2011,français,141750,0.2235,13.79,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de France - Moyen Âge; (Vol. 1 10)_clean.txt
b5ccdabd-8561-4951-b177-f650524463cc,Sept ans en Afrique Occidentale,Pierre (Pierre Bertrand) Bouche,voyage,2026,français,130140,0.1728,18.96,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Sept ans en Afrique Occidentale_clean.txt
c59c648c-e958-49dc-946b-f1783ef5ea36,L'Arlésienne,Alphonse Daudet,theatre,2025,français,16727,0.2331,6.15,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Arlésienne_clean.txt
a31f07ec-8af3-42c9-bfa2-beee77e70f5d,"Fête aérostatique, qui sera célébrée aujourd'hui au champ de Mars; Aréostation: établissement d'une compagnie aéronautique",Anonymous,roman_historique,2006,français,2269,0.4579,22.99,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Fête aérostatique, qui sera célébrée aujourd'hui au champ de Mars; Aréostation établissement d'une compagnie aéronautiqu_clean.txt"
a6df0f0a-c550-49ba-849e-292df045f7ff,"Mémoires de Frédérique Sophie Wilhelmine de Prusse, margrave de Bareith. Tome 2",Margravine Wilhelmine,roman_historique,2009,français,90302,0.1554,19.96,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de Frédérique Sophie Wilhelmine de Prusse, margrave de Bareith. Tome 2_clean.txt"
013c6445-8afe-4b8b-84ad-f92cbecbcce6,La démission de la morale,Émile Faguet,roman_philosophique,2025,français,79456,0.1406,29.01,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La démission de la morale_clean.txt
259f173a-563e-43dc-852a-c41bab36e636,Les grandes dames,Arsène Houssaye,essai,2005,français,170670,0.1368,13.62,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les grandes dames_clean.txt
f81ea1df-5379-40f9-ba13-5cb8b393fe8b,"L'Aiglon: Drame en six actes, en vers",Edmond Rostand,theatre,2021,français,52852,0.2194,6.02,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Aiglon Drame en six actes, en vers_clean.txt"
7463165e-8a42-4ccb-871d-6aa6654830af,"Chez les passants: fantaisies, pamphlets et souvenirs. Suivi de pages inédites",Auguste Villiers de L'Isle-Adam,essai,2015,français,50814,0.2988,17.79,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Chez les passants fantaisies, pamphlets et souvenirs. Suivi de pages inédites_clean.txt"
e7becaac-5cd4-463d-9813-83ca20645f85,Mémoires pour servir à l'Histoire de mon temps (Tome 7),François Guizot,essai,2006,français,136948,0.145,23.56,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires pour servir à l'Histoire de mon temps (Tome 7)_clean.txt
bf4e676f-43c3-4c39-8728-a84aceef59d9,"L'Illustration, No. 3246, 13 Mai 1905",Various,presse,2011,français,11949,0.4004,15.98,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3246, 13 Mai 1905_clean.txt"
f109fcbd-51b3-43d7-b950-2e6188e9f87e,Sanguines,Pierre Louÿs,nouvelle,2016,français,29908,0.2919,13.04,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Sanguines_clean.txt
c1cadb9b-189d-444d-b72d-744a09012447,Histoire de Quillembois Soldat,André Hellé,jeunesse,2010,français,6690,0.3444,24.33,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de Quillembois Soldat_clean.txt
46d98983-6596-4817-b585-8bdba25a08e8,Apologie pour les nouveaux-riches,Thierry Sandre,roman_satirique,2021,français,11075,0.3595,11.16,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Apologie pour les nouveaux-riches_clean.txt
8665e60a-b135-47a8-8e96-ecf066852229,"Raison et sensibilité, ou les deux manières d'aimer (Tome 2)",Jane; Montolieu Austen,roman_amour,2011,français,37916,0.1991,21.29,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Raison et sensibilité, ou les deux manières d'aimer (Tome 2)_clean.txt"
1bdc5ffa-9469-4bab-b793-a53c0b458086,"Mémoires du prince de Talleyrand, Volume 2",Charles Maurice de Talleyrand-Périgord,histoire,2009,français,160404,0.1262,22.72,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires du prince de Talleyrand, Volume 2_clean.txt"
417b6810-7d5e-4dfe-85bd-0f9e2cc80828,Le roman de la rose - Tome IV,de Lorris; Jean Guillaume,roman_amour,2014,français,76691,0.2395,23.77,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le roman de la rose - Tome IV_clean.txt
af223ffb-22b3-4fab-9787-b1a9377ff4d8,"Théâtre de Hrotsvitha religieuse allemande du dixième siècle, traduit pour la première fois en français avec le texte latin revu sur le manuscrit de Munich",935?-975?; Magnin Hrotsvitha,theatre,2015,français,76893,0.2855,8.08,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Théâtre de Hrotsvitha_clean.txt
175814f5-18e0-41b8-b01d-da482ecc1568,Amica America,Jean; Dethomas Giraudoux,voyage,2020,français,29280,0.2672,25.27,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Amica America_clean.txt
22f743e2-aa6f-44d3-8ab1-5a719191db2e,Littérature et Philosophie mêlées,Victor Hugo,essai,2006,français,86748,0.2128,20.3,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Littérature et Philosophie mêlées_clean.txt
5bee1f78-1b6d-4d73-bd04-6fae3387da89,"Le comte de Monte-Cristo, Tome III",Alexandre; Maquet Dumas,roman_historique,2006,français,111971,0.1617,13.19,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le comte de Monte-Cristo, Tome III_clean.txt"
3dc398ce-878c-472d-aa6a-bbd78f321dc7,"Les espionnes à Paris la vérité sur Mata-Hari, Marguerite Francillard, la femme du cimetière, les marraines, une grande vedette parisienne, la mort de Marussia",Émile Massard,roman_historique,2020,français,35887,0.2504,15.11,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les espionnes à Paris_clean.txt
6460efa0-b614-4941-9cb2-59ed52072a00,Œuvres complètes de Alfred de Musset — Tome 3,Alfred de Musset,essai,2007,français,74252,0.1909,7.25,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres complètes de Alfred de Musset — Tome 3_clean.txt
cd5526d7-f18b-488c-a64c-2101f21bd975,"Marseille, porte du Sud",Albert Londres,voyage,2025,français,20567,0.3179,9.98,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Marseille, porte du Sud_clean.txt"
d1c6dd4a-0ba8-466a-bda0-e4093dee287c,"L'Illustration, No. 0050, 10 Février 1844",Various,presse,2013,français,25709,0.3179,12.85,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0050, 10 Février 1844_clean.txt"
1d02314f-3d4a-4493-838e-e8c9e4e409fb,Tueurs de femmes,Andrée Viollis,essai,2025,français,1095,0.5516,18.61,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Tueurs de femmes_clean.txt
697de37e-98ac-4c24-85e0-49988699ba76,"Œuvres complètes de lord Byron, Tome 03 avec notes et commentaires comprenant ses mémoires publiés par Thomas Moore",George Gordon Byron Byron,poetique,2008,français,109259,0.2189,18.96,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres complètes de lord Byron, Tome 03_clean.txt"
1a7a1973-41f6-47ac-ad42-7f4744024da3,Les affinités électives Suivies d'un choix de pensées du même,Johann Wolfgang von; Carlowitz Goethe,roman_amour,2004,français,114519,0.1541,25.5,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les affinités électives_clean.txt
2f52711b-5373-488c-8ed9-eac58c4a777d,Variétés Historiques et Littéraires (08/10) Recueil de pièces volantes rares et curieuses en prose et en vers,Edouard [Editor] Fournier,essai,2015,français,81097,0.2363,18.26,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Variétés Historiques et Littéraires (08 10)_clean.txt
b016fc4c-6f65-4b17-8e87-d28a1c9c4472,L'art roman dans le Sud-Manche: Album,Marie Lebert,voyage,2010,français,14119,0.2021,9.91,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'art roman dans le Sud-Manche Album_clean.txt
f3d60cce-033e-4ded-a5c9-d146b9736920,"Roland Furieux, tome 1",Lodovico; Reynard Ariosto,roman_amour,2023,français,93376,0.1533,23.71,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Roland Furieux, tome 1_clean.txt"
ff0e152e-7012-4056-9818-c21b0857f42e,Lettres de Madame de Sévigné Précédées d'une notice sur sa vie et du traité sur le style épistolaire de Madame de Sévigné,Marie de Rabutin-Chantal Sévigné,epistolaire,2013,français,279245,0.1067,21.13,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lettres de Madame de Sévigné_clean.txt
280ec123-5759-4616-8849-461c494a2671,"Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (3/6)",C. A. (Charles Athanase) Walckenaer,roman_historique,2016,français,146679,0.1482,11.57,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (3 6)_clean.txt"
1cf5a632-52bd-4292-9c8c-94f3deaaa050,Le Tour du Monde; Une peuplade Malgache Journal des voyages et des voyageurs; 2e Sem. 1905,Édouard [Editor] Various; Charton,voyage,2009,français,25577,0.2974,9.55,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Tour du Monde; Une peuplade Malgache_clean.txt
61d131a0-8a54-4256-810c-1e0b18bf510f,Le Voyage de Monsieur Perrichon: Comédie en quatre actes,Eugène; Martin Labiche,theatre,2005,français,36448,0.3108,4.51,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Voyage de Monsieur Perrichon Comédie en quatre actes_clean.txt
c625348e-ddf5-4c55-ad1b-ac76e263d063,Cours familier de Littérature - Volume 18,Alphonse de Lamartine,essai,2014,français,94319,0.197,22.0,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cours familier de Littérature - Volume 18_clean.txt
a69aaa35-0c2f-4d69-83fe-7850625a564d,Journal et fragments,Eugénie de; Trébutien Guérin,biographie,2023,français,118897,0.1347,15.59,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Journal et fragments_clean.txt
64d75ec2-ea50-42ec-aa1b-d1be16b60c2f,Le poëme de Myrza - Hamlet,George Sand,nouvelle,2009,français,10958,0.3401,28.06,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le poëme de Myrza - Hamlet_clean.txt
042bb966-d688-4087-8edd-d90bee630024,Histoire du XIXe siècle (volume 3/3),Jules Michelet,roman_historique,2024,français,94890,0.1825,18.23,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire du XIXe siècle (volume 3 3)_clean.txt
731a91bf-666a-440f-be06-61d330e785a0,Nélida; Hervé; Julien,Daniel Stern,nouvelle,2008,français,89038,0.1979,21.09,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Nélida; Hervé; Julien_clean.txt
a25fe8af-cd6c-4634-802e-4efbbf98ee5d,Les angoysses douloureuses qui procedent damours,Hélisenne de Crenne,roman_amour,2023,français,89630,0.1594,38.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les angoysses douloureuses qui procedent damours_clean.txt
02a9fd11-a5bc-42d6-b581-5c3d865b5dbb,Quand le rideau s'est baissé,Pierre Mille,nouvelle,2026,français,31816,0.2662,15.14,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Quand le rideau s'est baissé_clean.txt
6e16acfb-d380-45c0-be93-2fb3fee4c7d2,"L'Illustration, No. 0063, 11 Mai 1844",Various,presse,2014,français,26444,0.318,20.04,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0063, 11 Mai 1844_clean.txt"
